model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
distilbert-base-multilingual-cased,ar,5,NQT,remove_triple_label,4,0.7401416426404908,0.8220987941002315,0.5789473684210527
distilbert-base-multilingual-cased,ar,5,NQT,remove_endpoint_position,6,0.6683694721214412,0.8480971162918942,0.5789473684210527
distilbert-base-multilingual-cased,ar,5,NQT,remove_triple_plus_position_plus_sign,11,0.7419860320573435,0.8455529474895103,0.5789473684210527
distilbert-base-multilingual-cased,ar,5,NMT,raw,0,0.5316829681396484,0.7943613231328804,0.3684210526315789
distilbert-base-multilingual-cased,ar,5,NMT,remove_sign,1,0.5333841750716518,0.7947243014480412,0.3684210526315789
distilbert-base-multilingual-cased,ar,5,NMT,remove_triple_label,4,0.5236220836429099,0.792174709162958,0.3684210526315789
distilbert-base-multilingual-cased,ar,5,NMT,remove_endpoint_position,6,0.5361205817460628,0.7978073533669767,0.5789473684210527
distilbert-base-multilingual-cased,ar,5,NMT,remove_triple_plus_position_plus_sign,11,0.5453105225642313,0.7952247114748964,0.3684210526315789
distilbert-base-multilingual-cased,ar,5,QMT,raw,0,0.5761035084724426,0.7924126016530136,0.5789473684210527
distilbert-base-multilingual-cased,ar,5,QMT,remove_sign,1,0.5325426650098657,0.7664096622947503,0.47368421052631576
distilbert-base-multilingual-cased,ar,5,QMT,remove_triple_label,4,0.6424237034180199,0.7951444789827525,0.5789473684210527
distilbert-base-multilingual-cased,ar,5,QMT,remove_endpoint_position,6,0.5314290429279784,0.7679977024433592,0.5789473684210527
distilbert-base-multilingual-cased,ar,5,QMT,remove_triple_plus_position_plus_sign,11,0.5803704536142394,0.7580173991276118,0.3684210526315789
distilbert-base-multilingual-cased,ar,6,NQM,raw,0,0.5151255130767822,0.6268708169048651,0.3684210526315789
distilbert-base-multilingual-cased,ar,6,NQM,remove_sign,1,0.5158211760630218,0.6273710502892699,0.3684210526315789
distilbert-base-multilingual-cased,ar,6,NQM,remove_triple_label,4,0.6104583049563268,0.6293162363873684,0.3684210526315789
distilbert-base-multilingual-cased,ar,6,NQM,remove_endpoint_position,6,0.5153671561784794,0.6370605734328371,0.15789473684210525
distilbert-base-multilingual-cased,ar,6,NQM,remove_triple_plus_position_plus_sign,11,0.6059824744873961,0.6361307845434213,0.3684210526315789
distilbert-base-multilingual-cased,ar,6,NQT,raw,0,0.5187798738479614,0.6536035358217822,0.5789473684210527
distilbert-base-multilingual-cased,ar,6,NQT,remove_sign,1,0.5149828143017398,0.6502997158066819,0.5789473684210527
distilbert-base-multilingual-cased,ar,6,NQT,remove_triple_label,4,0.5818971921002403,0.6536681554902264,0.05263157894736842
distilbert-base-multilingual-cased,ar,6,NQT,remove_endpoint_position,6,0.5255310462632136,0.6743679988274967,0.5789473684210527
distilbert-base-multilingual-cased,ar,6,NQT,remove_triple_plus_position_plus_sign,11,0.5755716330064011,0.6650913389339713,0.5789473684210527
distilbert-base-multilingual-cased,ar,6,NMT,raw,0,0.5472155213356018,0.7819033925065594,0.3684210526315789
distilbert-base-multilingual-cased,ar,6,NMT,remove_sign,1,0.5491674527716016,0.7816372852813355,0.3684210526315789
distilbert-base-multilingual-cased,ar,6,NMT,remove_triple_label,4,0.5509050022516684,0.7838389606574157,0.3684210526315789
distilbert-base-multilingual-cased,ar,6,NMT,remove_endpoint_position,6,0.5455155792808994,0.780407544685719,0.3684210526315789
distilbert-base-multilingual-cased,ar,6,NMT,remove_triple_plus_position_plus_sign,11,0.5390807221043358,0.7832208653940987,0.3684210526315789
distilbert-base-multilingual-cased,ar,6,QMT,raw,0,0.5278897881507874,0.6561363326039895,0.5789473684210527
distilbert-base-multilingual-cased,ar,6,QMT,remove_sign,1,0.520961729803308,0.6549707364493351,0.5789473684210527
distilbert-base-multilingual-cased,ar,6,QMT,remove_triple_label,4,0.5898606717751667,0.6572464518607837,0.3684210526315789
distilbert-base-multilingual-cased,ar,6,QMT,remove_endpoint_position,6,0.5480158369869469,0.6666878530646899,0.47368421052631576
