model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
intfloat/multilingual-e5-large,ar,7,NQT,remove_triple_plus_position_plus_sign,11,0.42597013792360355,0.5427531628205573,0.5789473684210527
intfloat/multilingual-e5-large,ar,7,NMT,raw,0,0.3017498552799225,0.70962982905458,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,NMT,remove_sign,1,0.30126361774444793,0.708846212405277,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,NMT,remove_triple_label,4,0.2973822821353058,0.7113381192398701,0.2631578947368421
intfloat/multilingual-e5-large,ar,7,NMT,remove_endpoint_position,6,0.2986267909897336,0.7027265233850308,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,NMT,remove_triple_plus_position_plus_sign,11,0.29549249053489507,0.7030277688800715,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,QMT,raw,0,0.3973240852355957,0.49907640722990537,0.5789473684210527
intfloat/multilingual-e5-large,ar,7,QMT,remove_sign,1,0.3962008557728314,0.4984033052689259,0.47368421052631576
intfloat/multilingual-e5-large,ar,7,QMT,remove_triple_label,4,0.43293572105293104,0.5032373821091842,0.5789473684210527
intfloat/multilingual-e5-large,ar,7,QMT,remove_endpoint_position,6,0.418273221154171,0.501419197096994,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,QMT,remove_triple_plus_position_plus_sign,11,0.4350034347607197,0.5085884019805825,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,NQM,raw,0,0.4360538125038147,0.5114945053499744,0.3684210526315789
intfloat/multilingual-e5-large,ar,8,NQM,remove_sign,1,0.43611377432287357,0.5113421276526959,0.3684210526315789
intfloat/multilingual-e5-large,ar,8,NQM,remove_triple_label,4,0.47394668810709645,0.5165773987315636,0.05263157894736842
intfloat/multilingual-e5-large,ar,8,NQM,remove_endpoint_position,6,0.44081199311295477,0.5006163597775133,0.3684210526315789
intfloat/multilingual-e5-large,ar,8,NQM,remove_triple_plus_position_plus_sign,11,0.4593505450167322,0.5089203277790505,0.3684210526315789
intfloat/multilingual-e5-large,ar,8,NQT,raw,0,0.42958855628967285,0.5871784078178328,0.05263157894736842
intfloat/multilingual-e5-large,ar,8,NQT,remove_sign,1,0.4303955570908971,0.5873289466794088,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,NQT,remove_triple_label,4,0.45884692091396445,0.5903730789943853,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,NQT,remove_endpoint_position,6,0.43158328859345857,0.5756180830995159,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,NQT,remove_triple_plus_position_plus_sign,11,0.4458569244166394,0.5833660699480666,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,NMT,raw,0,0.40972626209259033,0.8071382661486999,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,NMT,remove_sign,1,0.40651221136954957,0.8061390566225557,0.5789473684210527
